F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
2.7524,8.4568,0,2920.26,1.9504,-8033.1,-10.554,-2253.07,-47.842,-5.18,5.724,-0.96,-4497.7,0,-4.365,2895.9,12890.58,13.569,-296.788,,TRUE
2.7882,7.4018,1,2109.06,1.8367,-7809,-8.4399,-2320.37,-46.04,-5.524,4.8888,-1.96,-6444.9,0,-1.491,2826.6,12814.138,11.4801,-185.9,19.42,FALSE
2.7266,8.4332,0,2525.94,1.6584,-7141.08,-11.694,-1899.97,-54.16,-3.8443,5.4626,-1.96,-7220.74,1,-3.12,2624.4,12796.94,12.882,-268.94,,TRUE
2.8912,7.8358,1,1632.66,1.6489,-7318.68,-11.322,-2165.43,-45.972,-5.246,8.112,-0.96,-6463.7,1,-1.9215,-3300.9,12814.01,14.961,-134.12,,FALSE
4.787,8.0578,0,2920.56,2.247,-9310.08,-10.554,-2161.16,-42.2896,-3.8121,6.0608,-0.96,-6962.7,0,-5.46,2733.9,12891.2,14.301,-348.42,24.22,TRUE
2.8584,7.828,0,2754.96,1.28886,-6912.18,-14.601,-2135.05,-50.195,-4.343,6.0514,-1.96,-7218.3,0,-2.6547,4187.7,12837.234,11.6808,-26.6,23.22,TRUE
4.727,8.1768,1,3012.36,2.1392,-7167.48,-8.4108,-2228.87,-62.81,-3.7266,5.6964,-1.96,-7001.3,0,-1.7433,3163.8,12837.794,12.0927,-204.06,24.46,TRUE
2.756,7.7488,0,3150.66,1.344,-7031.58,-9.3012,-1878.37,-42.5925,-4.2824,5.8992,-1.96,-8095.7,1,-7.191,2561.7,12790.26,14.847,-263.42,,TRUE
2.7083,7.9218,0,2173.38,1.7893,-7039.08,-7.8387,-2254.97,-45.133,-4.0102,5.2856,-1.96,-6773.7,0,-1.33485,9782.1,12888.6,12.4749,-140.34,,TRUE
3.4151,6.8614,1,1617.66,1.26492,-6944.58,-9.378,-1839.37,-47.047,-3.8377,5.4428,-0.96,-7569.1,1,-2.2053,4673.1,12712.24,9.75162,437,,FALSE
3.2998,6.9476,0,4259.16,2.66,-7827.9,-9.1083,-2055.86,-49.304,-3.8194,9.932,-1.96,-6889.3,0,-5.073,2001.66,12864.82,12.3786,-326.36,,FALSE
3.73,10.752,0,2456.07,1.573,-8052.72,-8.5884,-1987.5,-44.994,-4.2565,6.33,-0.96,-7115.72,0,-4.329,2783.7,12870.38,12.834,-353.34,,TRUE
2.6816,7.1998,0,2346.18,1.27173,-7987.92,-8.5365,-3253.17,-54.4,-4.607,4.8352,-1.96,-4613.7,1,-4.773,2826.9,12728.52,13.611,-244.4,18.68,FALSE
2.6278,11.112,0,2415.27,1.29866,-7831.5,-10.689,-2032.43,-46.313,-4.582,5.524,-1.96,-3639.7,1,-10.8,1824.06,12372.76,13.983,-298.5386,,TRUE
2.9082,8.5514,0,2950.26,1.32637,-11824.98,-9.5595,-1953.97,-45.185,-3.4794,6.756,-0.96,-6643.7,0,-2.6661,4252.8,12873.72,19.629,-351.78,20.8,TRUE
